id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgzOlnkOgmRl4QruS7l4AaABAg	0	2	2022-02-08 01:28:36	Leonardo Bucaria	Lo van a sacar otra vez <br>JAJAJA	UCqqImCKj9F7Y0oDSyr3u25A	http://www.youtube.com/channel/UCqqImCKj9F7Y0oDSyr3u25A	0		
UgyzprhB6wZaGXvhP_F4AaABAg	1	6	2022-02-08 01:21:14	Brelil Internacional	Q bonito! Solo por qué a Mel Zelaya, Redondo le aprueban una ley q deja en libre de todo acto de corrupción a los q trabajaron con el en su gobierno, ahora sí pone en orden a sus marionetas, así se hace todo q tristeza........	UCuLNDNHNkmD41KfdfoLZ42Q	http://www.youtube.com/channel/UCuLNDNHNkmD41KfdfoLZ42Q	0		
UgyzprhB6wZaGXvhP_F4AaABAg.9YA9ZLcqpEU9YAQv2KuV9i		1	2022-02-08 03:52:52	Jose M Diaz	Pero si Redondo se niega a aprobar ese decreto de impunidad allí terminaba su sueño. Y el k kedara de presidente lo Hiba a aprobar. El periodo apenas comienza.	UCcy_GtYNvXpBiQmj23vv4mg	http://www.youtube.com/channel/UCcy_GtYNvXpBiQmj23vv4mg	1	UgyzprhB6wZaGXvhP_F4AaABAg	Brelil Internacional
Ugwz2ygn1nktpGIjG354AaABAg	0	0	2022-02-08 01:12:13	Luis Aguilar	Mi hermanos Hondureños deben de tener mucho cuidado y estar bien listos, por que ese nuevo guaidog es un traidor vende patria, el Ejército y la policía deben de estar al servicio del pueblo Hondureño y no a nos cuantos ladrones sinvergüenzas y vendé patria.	UCDEi4utWKmW7KDNL-pNc2-Q	http://www.youtube.com/channel/UCDEi4utWKmW7KDNL-pNc2-Q	0		
Ugxf082a4u5POaz1rix4AaABAg	0	2	2022-02-08 01:09:08	POP CORN	Esta presentadora habla a puros huevos.	UCs5TEU-ZqJgiolTjAIjV3UQ	http://www.youtube.com/channel/UCs5TEU-ZqJgiolTjAIjV3UQ	0		
Ugyy9k6uZCOZFkTl0LF4AaABAg	0	2	2022-02-08 01:07:02	El príncipe 🤴🏻 isaias	Rstas	UCGASDZXegL5aGfB6pxLr2fA	http://www.youtube.com/channel/UCGASDZXegL5aGfB6pxLr2fA	0		
UgzoybHgFmXQ6TFyGR14AaABAg	0	17	2022-02-08 01:02:48	Pedro Gante	Como no va renunciar, si sabe que EEUU, quiere extraditar a Hernández.	UCN_VRgoKxsY3t6K4_PyVBHw	http://www.youtube.com/channel/UCN_VRgoKxsY3t6K4_PyVBHw	0		
UgxSMP0ewnYVkX6YZK94AaABAg	1	4	2022-02-08 01:00:03	Pedro José Santana Narváez	Viva Honduras.....viva Xiomara Castro de Zelaya.....pot la patria Grande....hay una meta ......lograr mejoría económica para los más desposeídos.....	UC38IdjuN6Iuy9_X3rC1AXqQ	http://www.youtube.com/channel/UC38IdjuN6Iuy9_X3rC1AXqQ	0		
UgxSMP0ewnYVkX6YZK94AaABAg.9YA78I31mid9YAsgFvQw6H		1	2022-02-08 08:04:16	Jes Lee	.... y que viva Chavez y Fidel En fin, si es que.....	UCzTcN2tWZ7cL87UoWlH0wUw	http://www.youtube.com/channel/UCzTcN2tWZ7cL87UoWlH0wUw	1	UgxSMP0ewnYVkX6YZK94AaABAg	Pedro José Santana Narváez
UgyyV8GTOuO6JrfgvNF4AaABAg	1	3	2022-02-08 00:46:10	Halo3 Mvk	Viva juan Orlando Hernandez. Puro patriota aka	UCFPBwMji5enoiYwQJBoaeOw	http://www.youtube.com/channel/UCFPBwMji5enoiYwQJBoaeOw	0		
